State,District,Year,Quater,Registered_users,App_opens
uttar-pradesh,mirzapur district,2018,1,39327,0
uttar-pradesh,bulandshahr district,2018,1,60527,0
uttar-pradesh,gonda district,2018,1,34648,0
uttar-pradesh,jhansi district,2018,1,74623,0
uttar-pradesh,chandauli district,2018,1,38971,0
uttar-pradesh,bhadohi district,2018,1,29109,0
uttar-pradesh,pratapgarh district,2018,1,41557,0
uttar-pradesh,saharanpur district,2018,1,73819,0
uttar-pradesh,bara banki district,2018,1,36150,0
uttar-pradesh,bareilly district,2018,1,112369,0
uttar-pradesh,sitapur district,2018,1,39869,0
uttar-pradesh,sultanpur district,2018,1,38698,0
uttar-pradesh,agra district,2018,1,148387,0
uttar-pradesh,fatehpur district,2018,1,26460,0
uttar-pradesh,rae bareli district,2018,1,34388,0
uttar-pradesh,firozabad district,2018,1,40297,0
uttar-pradesh,kheri district,2018,1,51685,0
uttar-pradesh,gorakhpur district,2018,1,132769,0
uttar-pradesh,unnao district,2018,1,33339,0
uttar-pradesh,prayagraj district,2018,1,220198,0
uttar-pradesh,sonbhadra district,2018,1,44097,0
uttar-pradesh,ghazipur district,2018,1,64317,0
uttar-pradesh,farrukhabad district,2018,1,26440,0
uttar-pradesh,kannauj district,2018,1,19583,0
uttar-pradesh,azamgarh district,2018,1,68976,0
uttar-pradesh,ayodhya district,2018,1,51410,0
uttar-pradesh,deoria district,2018,1,61062,0
uttar-pradesh,ghaziabad district,2018,1,329683,0
uttar-pradesh,amethi district,2018,2,40163,0
uttar-pradesh,siddharthnagar district,2018,2,35144,0
uttar-pradesh,auraiya district,2018,2,30766,0
uttar-pradesh,sambhal district,2018,2,30654,0
uttar-pradesh,kanpur nagar district,2018,2,285101,0
uttar-pradesh,aligarh district,2018,2,115765,0
uttar-pradesh,mahoba district,2018,2,17894,0
uttar-pradesh,lucknow district,2018,2,506261,0
uttar-pradesh,sant kabeer nagar district,2018,2,28579,0
uttar-pradesh,hathras district,2018,2,34682,0
uttar-pradesh,budaun district,2018,2,39219,0
uttar-pradesh,moradabad district,2018,2,77532,0
uttar-pradesh,kushinagar district,2018,2,85133,0
uttar-pradesh,baghpat district,2018,2,38162,0
uttar-pradesh,shahjahanpur district,2018,2,53883,0
uttar-pradesh,muzaffarnagar district,2018,2,76722,0
uttar-pradesh,ambedkar nagar district,2018,2,51740,0
uttar-pradesh,bahraich district,2018,2,32882,0
uttar-pradesh,jalaun district,2018,2,44385,0
uttar-pradesh,rampur district,2018,2,40457,0
uttar-pradesh,ballia district,2018,2,85108,0
uttar-pradesh,shravasti district,2018,2,7768,0
uttar-pradesh,kasganj district,2018,2,22301,0
uttar-pradesh,varanasi district,2018,2,288325,0
uttar-pradesh,gautam buddha nagar district,2018,2,586350,0
uttar-pradesh,basti district,2018,2,54600,0
uttar-pradesh,shamli district,2018,2,31502,0
uttar-pradesh,maharajganj district,2018,2,52303,0
uttar-pradesh,etawah district,2018,2,39330,0
uttar-pradesh,etah district,2018,2,28606,0
uttar-pradesh,banda district,2018,2,25924,0
uttar-pradesh,bijnor district,2018,2,72561,0
uttar-pradesh,hardoi district,2018,2,47446,0
uttar-pradesh,balrampur district,2018,2,19876,0
uttar-pradesh,amroha district,2018,2,37694,0
uttar-pradesh,pilibhit district,2018,2,39569,0
uttar-pradesh,mainpuri district,2018,2,36613,0
uttar-pradesh,kanpur dehat district,2018,2,26304,0
uttar-pradesh,jaunpur district,2018,2,112290,0
uttar-pradesh,kaushambi district,2018,2,17210,0
uttar-pradesh,hapur district,2018,2,46702,0
uttar-pradesh,hamirpur district,2018,2,23749,0
uttar-pradesh,meerut district,2018,2,167212,0
uttar-pradesh,mathura district,2018,2,97917,0
uttar-pradesh,chitrakoot district,2018,2,14820,0
uttar-pradesh,lalitpur district,2018,2,27662,0
uttar-pradesh,mau district,2018,2,51611,0
uttar-pradesh,mirzapur district,2018,2,55130,0
uttar-pradesh,bulandshahr district,2018,2,83469,0
uttar-pradesh,gonda district,2018,2,49536,0
uttar-pradesh,jhansi district,2018,2,101307,0
uttar-pradesh,chandauli district,2018,2,55341,0
uttar-pradesh,bhadohi district,2018,2,40604,0
uttar-pradesh,pratapgarh district,2018,2,58488,0
uttar-pradesh,saharanpur district,2018,2,100762,0
uttar-pradesh,bara banki district,2018,2,49758,0
uttar-pradesh,bareilly district,2018,2,152939,0
uttar-pradesh,sitapur district,2018,2,63705,0
uttar-pradesh,sultanpur district,2018,2,53694,0
uttar-pradesh,agra district,2018,2,205298,0
uttar-pradesh,fatehpur district,2018,2,36479,0
uttar-pradesh,rae bareli district,2018,2,47853,0
uttar-pradesh,firozabad district,2018,2,57092,0
uttar-pradesh,kheri district,2018,2,72988,0
uttar-pradesh,gorakhpur district,2018,2,181126,0
uttar-pradesh,unnao district,2018,2,46906,0
uttar-pradesh,prayagraj district,2018,2,297113,0
uttar-pradesh,sonbhadra district,2018,2,59887,0
uttar-pradesh,ghazipur district,2018,2,91831,0
uttar-pradesh,farrukhabad district,2018,2,36990,0
uttar-pradesh,kannauj district,2018,2,28022,0
uttar-pradesh,azamgarh district,2018,2,98441,0
uttar-pradesh,ayodhya district,2018,2,71398,0
uttar-pradesh,deoria district,2018,2,85805,0
uttar-pradesh,ghaziabad district,2018,2,434115,0
uttar-pradesh,amethi district,2018,3,51158,0
uttar-pradesh,siddharthnagar district,2018,3,46175,0
uttar-pradesh,auraiya district,2018,3,39943,0
uttar-pradesh,sambhal district,2018,3,38981,0
uttar-pradesh,kanpur nagar district,2018,3,349250,0
uttar-pradesh,aligarh district,2018,3,144523,0
uttar-pradesh,mahoba district,2018,3,22466,0
uttar-pradesh,lucknow district,2018,3,620328,0
uttar-pradesh,sant kabeer nagar district,2018,3,37785,0
uttar-pradesh,hathras district,2018,3,44651,0
uttar-pradesh,budaun district,2018,3,49900,0
uttar-pradesh,moradabad district,2018,3,97965,0
uttar-pradesh,kushinagar district,2018,3,110385,0
uttar-pradesh,baghpat district,2018,3,49101,0
uttar-pradesh,shahjahanpur district,2018,3,68001,0
uttar-pradesh,muzaffarnagar district,2018,3,95844,0
uttar-pradesh,ambedkar nagar district,2018,3,66611,0
uttar-pradesh,bahraich district,2018,3,43463,0
uttar-pradesh,jalaun district,2018,3,55786,0
uttar-pradesh,rampur district,2018,3,51413,0
uttar-pradesh,ballia district,2018,3,108942,0
uttar-pradesh,shravasti district,2018,3,10400,0
uttar-pradesh,kasganj district,2018,3,28828,0
uttar-pradesh,varanasi district,2018,3,352604,0
uttar-pradesh,gautam buddha nagar district,2018,3,727480,0
uttar-pradesh,basti district,2018,3,70203,0
uttar-pradesh,shamli district,2018,3,39785,0
uttar-pradesh,maharajganj district,2018,3,74108,0
uttar-pradesh,etawah district,2018,3,51033,0
uttar-pradesh,etah district,2018,3,38217,0
uttar-pradesh,banda district,2018,3,33328,0
uttar-pradesh,bijnor district,2018,3,92326,0
uttar-pradesh,hardoi district,2018,3,62574,0
uttar-pradesh,balrampur district,2018,3,26607,0
uttar-pradesh,amroha district,2018,3,48472,0
uttar-pradesh,pilibhit district,2018,3,49998,0
uttar-pradesh,mainpuri district,2018,3,47571,0
uttar-pradesh,kanpur dehat district,2018,3,34514,0
uttar-pradesh,jaunpur district,2018,3,144600,0
uttar-pradesh,kaushambi district,2018,3,22789,0
uttar-pradesh,hapur district,2018,3,59018,0
uttar-pradesh,hamirpur district,2018,3,29906,0
uttar-pradesh,meerut district,2018,3,205977,0
uttar-pradesh,mathura district,2018,3,124162,0
uttar-pradesh,chitrakoot district,2018,3,18928,0
uttar-pradesh,lalitpur district,2018,3,34385,0
uttar-pradesh,mau district,2018,3,66077,0
uttar-pradesh,mirzapur district,2018,3,72693,0
uttar-pradesh,bulandshahr district,2018,3,106236,0
uttar-pradesh,gonda district,2018,3,65323,0
uttar-pradesh,jhansi district,2018,3,123717,0
uttar-pradesh,chandauli district,2018,3,69703,0
uttar-pradesh,bhadohi district,2018,3,51097,0
uttar-pradesh,pratapgarh district,2018,3,76177,0
uttar-pradesh,saharanpur district,2018,3,125990,0
uttar-pradesh,bara banki district,2018,3,63323,0
uttar-pradesh,bareilly district,2018,3,187467,0
uttar-pradesh,sitapur district,2018,3,79560,0
uttar-pradesh,sultanpur district,2018,3,68140,0
uttar-pradesh,agra district,2018,3,257453,0
uttar-pradesh,fatehpur district,2018,3,46136,0
uttar-pradesh,rae bareli district,2018,3,61003,0
uttar-pradesh,firozabad district,2018,3,73219,0
uttar-pradesh,kheri district,2018,3,92964,0
uttar-pradesh,gorakhpur district,2018,3,224409,0
uttar-pradesh,unnao district,2018,3,60921,0
uttar-pradesh,prayagraj district,2018,3,363743,0
uttar-pradesh,sonbhadra district,2018,3,73554,0
uttar-pradesh,ghazipur district,2018,3,117553,0
uttar-pradesh,farrukhabad district,2018,3,46996,0
uttar-pradesh,kannauj district,2018,3,37221,0
uttar-pradesh,azamgarh district,2018,3,128477,0
uttar-pradesh,ayodhya district,2018,3,89623,0
uttar-pradesh,deoria district,2018,3,108692,0
uttar-pradesh,ghaziabad district,2018,3,538532,0
uttar-pradesh,amethi district,2018,4,65745,0
uttar-pradesh,siddharthnagar district,2018,4,59751,0
uttar-pradesh,auraiya district,2018,4,50895,0
uttar-pradesh,sambhal district,2018,4,49912,0
uttar-pradesh,kanpur nagar district,2018,4,434315,0
uttar-pradesh,aligarh district,2018,4,182322,0
uttar-pradesh,mahoba district,2018,4,27920,0
uttar-pradesh,lucknow district,2018,4,765152,0
uttar-pradesh,sant kabeer nagar district,2018,4,49315,0
uttar-pradesh,hathras district,2018,4,57495,0
uttar-pradesh,budaun district,2018,4,64463,0
uttar-pradesh,moradabad district,2018,4,124336,0
uttar-pradesh,kushinagar district,2018,4,144642,0
uttar-pradesh,baghpat district,2018,4,64197,0
uttar-pradesh,shahjahanpur district,2018,4,86009,0
uttar-pradesh,muzaffarnagar district,2018,4,121370,0
uttar-pradesh,ambedkar nagar district,2018,4,85963,0
uttar-pradesh,bahraich district,2018,4,56339,0
uttar-pradesh,jalaun district,2018,4,69284,0
uttar-pradesh,rampur district,2018,4,64475,0
uttar-pradesh,ballia district,2018,4,140779,0
uttar-pradesh,shravasti district,2018,4,13710,0
uttar-pradesh,kasganj district,2018,4,37790,0
uttar-pradesh,varanasi district,2018,4,447144,0
uttar-pradesh,gautam buddha nagar district,2018,4,951342,0
uttar-pradesh,basti district,2018,4,89814,0
uttar-pradesh,shamli district,2018,4,50079,0
uttar-pradesh,maharajganj district,2018,4,98406,0
uttar-pradesh,etawah district,2018,4,65331,0
uttar-pradesh,etah district,2018,4,49972,0
uttar-pradesh,banda district,2018,4,42489,0
uttar-pradesh,bijnor district,2018,4,117817,0
uttar-pradesh,hardoi district,2018,4,80733,0
uttar-pradesh,balrampur district,2018,4,35810,0
uttar-pradesh,amroha district,2018,4,62580,0
uttar-pradesh,pilibhit district,2018,4,63133,0
uttar-pradesh,mainpuri district,2018,4,61346,0
uttar-pradesh,kanpur dehat district,2018,4,44693,0
uttar-pradesh,jaunpur district,2018,4,187107,0
uttar-pradesh,kaushambi district,2018,4,29888,0
uttar-pradesh,hapur district,2018,4,78340,0
uttar-pradesh,hamirpur district,2018,4,37584,0
uttar-pradesh,meerut district,2018,4,258843,0
uttar-pradesh,mathura district,2018,4,158865,0
uttar-pradesh,chitrakoot district,2018,4,24252,0
uttar-pradesh,lalitpur district,2018,4,43360,0
uttar-pradesh,mau district,2018,4,85632,0
uttar-pradesh,mirzapur district,2018,4,100735,0
uttar-pradesh,bulandshahr district,2018,4,138091,0
uttar-pradesh,gonda district,2018,4,83827,0
uttar-pradesh,jhansi district,2018,4,151158,0
uttar-pradesh,chandauli district,2018,4,89834,0
uttar-pradesh,bhadohi district,2018,4,65763,0
uttar-pradesh,pratapgarh district,2018,4,99522,0
uttar-pradesh,saharanpur district,2018,4,159512,0
uttar-pradesh,bara banki district,2018,4,80410,0
uttar-pradesh,bareilly district,2018,4,233073,0
uttar-pradesh,sitapur district,2018,4,107047,0
uttar-pradesh,sultanpur district,2018,4,86464,0
uttar-pradesh,agra district,2018,4,322749,0
uttar-pradesh,fatehpur district,2018,4,59456,0
uttar-pradesh,rae bareli district,2018,4,77379,0
uttar-pradesh,firozabad district,2018,4,93365,0
uttar-pradesh,kheri district,2018,4,118112,0
uttar-pradesh,gorakhpur district,2018,4,279761,0
uttar-pradesh,unnao district,2018,4,79758,0
uttar-pradesh,prayagraj district,2018,4,451019,0
uttar-pradesh,sonbhadra district,2018,4,90627,0
uttar-pradesh,ghazipur district,2018,4,150624,0
uttar-pradesh,farrukhabad district,2018,4,59929,0
uttar-pradesh,kannauj district,2018,4,50402,0
uttar-pradesh,azamgarh district,2018,4,166527,0
uttar-pradesh,ayodhya district,2018,4,113121,0
uttar-pradesh,deoria district,2018,4,139588,0
uttar-pradesh,ghaziabad district,2018,4,713372,0
uttar-pradesh,amethi district,2019,1,80707,0
uttar-pradesh,siddharthnagar district,2019,1,74730,0
uttar-pradesh,auraiya district,2019,1,61805,0
uttar-pradesh,sambhal district,2019,1,60840,0
uttar-pradesh,kanpur nagar district,2019,1,511583,0
uttar-pradesh,aligarh district,2019,1,221771,0
uttar-pradesh,mahoba district,2019,1,33600,0
uttar-pradesh,lucknow district,2019,1,896208,0
uttar-pradesh,sant kabeer nagar district,2019,1,61589,0
uttar-pradesh,hathras district,2019,1,71141,0
uttar-pradesh,budaun district,2019,1,79306,0
uttar-pradesh,moradabad district,2019,1,149856,0
uttar-pradesh,kushinagar district,2019,1,178069,0
uttar-pradesh,baghpat district,2019,1,79331,0
uttar-pradesh,shahjahanpur district,2019,1,102828,0
uttar-pradesh,muzaffarnagar district,2019,1,146672,0
uttar-pradesh,ambedkar nagar district,2019,1,105456,0
uttar-pradesh,bahraich district,2019,1,68614,0
uttar-pradesh,jalaun district,2019,1,82094,0
uttar-pradesh,rampur district,2019,1,78177,0
uttar-pradesh,ballia district,2019,1,171902,0
uttar-pradesh,shravasti district,2019,1,16894,0
uttar-pradesh,kasganj district,2019,1,46990,0
uttar-pradesh,varanasi district,2019,1,524667,0
uttar-pradesh,gautam buddha nagar district,2019,1,1143614,0
uttar-pradesh,basti district,2019,1,110068,0
uttar-pradesh,shamli district,2019,1,60928,0
uttar-pradesh,maharajganj district,2019,1,116789,0
uttar-pradesh,etawah district,2019,1,79764,0
uttar-pradesh,etah district,2019,1,62643,0
uttar-pradesh,banda district,2019,1,51294,0
uttar-pradesh,bijnor district,2019,1,142913,0
uttar-pradesh,hardoi district,2019,1,97562,0
uttar-pradesh,balrampur district,2019,1,44496,0
uttar-pradesh,amroha district,2019,1,77180,0
uttar-pradesh,pilibhit district,2019,1,76898,0
uttar-pradesh,mainpuri district,2019,1,74458,0
uttar-pradesh,kanpur dehat district,2019,1,55057,0
uttar-pradesh,jaunpur district,2019,1,229957,0
uttar-pradesh,kaushambi district,2019,1,36501,0
uttar-pradesh,hapur district,2019,1,97238,0
uttar-pradesh,hamirpur district,2019,1,44913,0
uttar-pradesh,meerut district,2019,1,311930,0
uttar-pradesh,mathura district,2019,1,196168,0
uttar-pradesh,chitrakoot district,2019,1,29453,0
uttar-pradesh,lalitpur district,2019,1,52158,0
uttar-pradesh,mau district,2019,1,103587,0
uttar-pradesh,mirzapur district,2019,1,118790,0
uttar-pradesh,bulandshahr district,2019,1,171533,0
uttar-pradesh,gonda district,2019,1,102076,0
uttar-pradesh,jhansi district,2019,1,178538,0
uttar-pradesh,chandauli district,2019,1,108979,0
uttar-pradesh,bhadohi district,2019,1,80947,0
uttar-pradesh,pratapgarh district,2019,1,121687,0
uttar-pradesh,saharanpur district,2019,1,195185,0
uttar-pradesh,bara banki district,2019,1,96470,0
uttar-pradesh,bareilly district,2019,1,279714,0
uttar-pradesh,sitapur district,2019,1,125826,0
uttar-pradesh,sultanpur district,2019,1,105768,0
uttar-pradesh,agra district,2019,1,392222,0
uttar-pradesh,fatehpur district,2019,1,71857,0
uttar-pradesh,rae bareli district,2019,1,92979,0
uttar-pradesh,firozabad district,2019,1,114566,0
uttar-pradesh,kheri district,2019,1,139817,0
uttar-pradesh,gorakhpur district,2019,1,336196,0
uttar-pradesh,unnao district,2019,1,95607,0
uttar-pradesh,prayagraj district,2019,1,532230,0
uttar-pradesh,sonbhadra district,2019,1,107237,0
uttar-pradesh,ghazipur district,2019,1,185130,0
uttar-pradesh,farrukhabad district,2019,1,72462,0
uttar-pradesh,kannauj district,2019,1,60722,0
uttar-pradesh,azamgarh district,2019,1,203791,0
uttar-pradesh,ayodhya district,2019,1,136314,0
uttar-pradesh,deoria district,2019,1,172036,0
uttar-pradesh,ghaziabad district,2019,1,859583,0
uttar-pradesh,amethi district,2019,2,93799,468207
uttar-pradesh,siddharthnagar district,2019,2,88190,579537
uttar-pradesh,auraiya district,2019,2,71776,342914
uttar-pradesh,sambhal district,2019,2,70632,287690
uttar-pradesh,kanpur nagar district,2019,2,585796,3059330
uttar-pradesh,aligarh district,2019,2,261612,1240642
uttar-pradesh,mahoba district,2019,2,38658,173087
uttar-pradesh,lucknow district,2019,2,1011470,5848267
uttar-pradesh,sant kabeer nagar district,2019,2,72429,440271
uttar-pradesh,hathras district,2019,2,84085,375745
uttar-pradesh,budaun district,2019,2,92569,390311
uttar-pradesh,moradabad district,2019,2,174070,779703
uttar-pradesh,kushinagar district,2019,2,204832,1281927
uttar-pradesh,baghpat district,2019,2,93025,459940
uttar-pradesh,shahjahanpur district,2019,2,118150,481924
uttar-pradesh,muzaffarnagar district,2019,2,171549,788852
uttar-pradesh,ambedkar nagar district,2019,2,121880,640648
uttar-pradesh,bahraich district,2019,2,79858,371745
uttar-pradesh,jalaun district,2019,2,93400,399197
uttar-pradesh,rampur district,2019,2,90374,417182
uttar-pradesh,ballia district,2019,2,198740,1051856
uttar-pradesh,shravasti district,2019,2,19654,98936
uttar-pradesh,kasganj district,2019,2,55437,249736
uttar-pradesh,varanasi district,2019,2,583444,2718685
uttar-pradesh,gautam buddha nagar district,2019,2,1282816,11192098
uttar-pradesh,basti district,2019,2,127063,738775
uttar-pradesh,shamli district,2019,2,71012,330422
uttar-pradesh,maharajganj district,2019,2,134589,674897
uttar-pradesh,etawah district,2019,2,93602,428125
uttar-pradesh,etah district,2019,2,75177,323462
uttar-pradesh,banda district,2019,2,59791,260546
uttar-pradesh,bijnor district,2019,2,166819,759334
uttar-pradesh,hardoi district,2019,2,113095,483475
uttar-pradesh,balrampur district,2019,2,52514,277624
uttar-pradesh,amroha district,2019,2,89991,409727
uttar-pradesh,pilibhit district,2019,2,88189,377437
uttar-pradesh,mainpuri district,2019,2,88354,370287
uttar-pradesh,kanpur dehat district,2019,2,65036,318494
uttar-pradesh,jaunpur district,2019,2,264855,1530339
uttar-pradesh,kaushambi district,2019,2,42935,189624
uttar-pradesh,hapur district,2019,2,114161,622916
uttar-pradesh,hamirpur district,2019,2,51539,232752
uttar-pradesh,meerut district,2019,2,361091,1860402
uttar-pradesh,mathura district,2019,2,233342,1178523
uttar-pradesh,chitrakoot district,2019,2,34500,166865
uttar-pradesh,lalitpur district,2019,2,59896,284815
uttar-pradesh,mau district,2019,2,119403,576483
uttar-pradesh,mirzapur district,2019,2,133781,600547
uttar-pradesh,bulandshahr district,2019,2,202244,1011079
uttar-pradesh,gonda district,2019,2,118179,634322
uttar-pradesh,jhansi district,2019,2,203616,1100362
uttar-pradesh,chandauli district,2019,2,124160,605956
uttar-pradesh,bhadohi district,2019,2,92475,462812
uttar-pradesh,pratapgarh district,2019,2,142016,702461
uttar-pradesh,saharanpur district,2019,2,228553,1142688
uttar-pradesh,bara banki district,2019,2,111354,538725
uttar-pradesh,bareilly district,2019,2,318597,1525618
uttar-pradesh,sitapur district,2019,2,144888,553406
uttar-pradesh,sultanpur district,2019,2,122590,642939
uttar-pradesh,agra district,2019,2,461224,2284003
uttar-pradesh,fatehpur district,2019,2,83992,365618
uttar-pradesh,rae bareli district,2019,2,107073,490413
uttar-pradesh,firozabad district,2019,2,137236,605193
uttar-pradesh,kheri district,2019,2,158463,629067
uttar-pradesh,gorakhpur district,2019,2,387961,2091934
uttar-pradesh,unnao district,2019,2,110987,510176
uttar-pradesh,prayagraj district,2019,2,602739,3285624
uttar-pradesh,sonbhadra district,2019,2,120480,662811
uttar-pradesh,ghazipur district,2019,2,213624,1153220
uttar-pradesh,farrukhabad district,2019,2,85295,384237
uttar-pradesh,kannauj district,2019,2,72533,317719
uttar-pradesh,azamgarh district,2019,2,235609,1217447
uttar-pradesh,ayodhya district,2019,2,156282,750453
uttar-pradesh,deoria district,2019,2,199594,1158198
uttar-pradesh,ghaziabad district,2019,2,975605,6433258
uttar-pradesh,amethi district,2019,3,105040,1342325
uttar-pradesh,siddharthnagar district,2019,3,99879,1663441
uttar-pradesh,auraiya district,2019,3,81392,1086852
uttar-pradesh,sambhal district,2019,3,80158,914102
uttar-pradesh,kanpur nagar district,2019,3,655175,10991280
uttar-pradesh,aligarh district,2019,3,301404,4667055
uttar-pradesh,mahoba district,2019,3,42896,501799
uttar-pradesh,lucknow district,2019,3,1124832,22146904
uttar-pradesh,sant kabeer nagar district,2019,3,81569,1187005
uttar-pradesh,hathras district,2019,3,96057,1271021
uttar-pradesh,budaun district,2019,3,104296,1202610
uttar-pradesh,moradabad district,2019,3,198184,2672363
uttar-pradesh,kushinagar district,2019,3,228387,3603260
uttar-pradesh,baghpat district,2019,3,106317,1584692
uttar-pradesh,shahjahanpur district,2019,3,131285,1545078
uttar-pradesh,muzaffarnagar district,2019,3,195954,2676545
uttar-pradesh,ambedkar nagar district,2019,3,134984,1748188
uttar-pradesh,bahraich district,2019,3,90019,1164262
uttar-pradesh,jalaun district,2019,3,103258,1218452
uttar-pradesh,rampur district,2019,3,102150,1315599
uttar-pradesh,ballia district,2019,3,220174,2864754
uttar-pradesh,shravasti district,2019,3,21992,308571
uttar-pradesh,kasganj district,2019,3,63472,804909
uttar-pradesh,varanasi district,2019,3,639586,9534643
uttar-pradesh,gautam buddha nagar district,2019,3,1415905,43577747
uttar-pradesh,basti district,2019,3,142135,2080225
uttar-pradesh,shamli district,2019,3,80923,1100345
uttar-pradesh,maharajganj district,2019,3,148207,2032349
uttar-pradesh,etawah district,2019,3,107062,1432296
uttar-pradesh,etah district,2019,3,86419,1086491
uttar-pradesh,banda district,2019,3,66504,786751
uttar-pradesh,bijnor district,2019,3,189782,2433046
uttar-pradesh,hardoi district,2019,3,126364,1475185
uttar-pradesh,balrampur district,2019,3,59530,851300
uttar-pradesh,amroha district,2019,3,101730,1318323
uttar-pradesh,pilibhit district,2019,3,98268,1168729
uttar-pradesh,mainpuri district,2019,3,101932,1213979
uttar-pradesh,kanpur dehat district,2019,3,74296,1023191
uttar-pradesh,jaunpur district,2019,3,294998,4005808
uttar-pradesh,kaushambi district,2019,3,49359,607775
uttar-pradesh,hapur district,2019,3,130436,2172113
uttar-pradesh,hamirpur district,2019,3,56997,684555
uttar-pradesh,meerut district,2019,3,408972,6542889
uttar-pradesh,mathura district,2019,3,268573,4305472
uttar-pradesh,chitrakoot district,2019,3,38341,494613
uttar-pradesh,lalitpur district,2019,3,66906,926012
uttar-pradesh,mau district,2019,3,132663,1544541
uttar-pradesh,mirzapur district,2019,3,146634,1841969
uttar-pradesh,bulandshahr district,2019,3,230896,3501708
uttar-pradesh,gonda district,2019,3,132341,1980000
uttar-pradesh,jhansi district,2019,3,227191,3924391
uttar-pradesh,chandauli district,2019,3,136786,1797089
uttar-pradesh,bhadohi district,2019,3,102914,1313875
uttar-pradesh,pratapgarh district,2019,3,159596,1972207
uttar-pradesh,saharanpur district,2019,3,259929,4079780
uttar-pradesh,bara banki district,2019,3,125166,1859154
uttar-pradesh,bareilly district,2019,3,356146,5230735
uttar-pradesh,sitapur district,2019,3,166391,1924121
uttar-pradesh,sultanpur district,2019,3,137062,1854511
uttar-pradesh,agra district,2019,3,530228,8406324
uttar-pradesh,fatehpur district,2019,3,94067,1090188
uttar-pradesh,rae bareli district,2019,3,119176,1501090
uttar-pradesh,firozabad district,2019,3,161983,2185433
uttar-pradesh,kheri district,2019,3,180345,2036254
uttar-pradesh,gorakhpur district,2019,3,434172,6497238
uttar-pradesh,unnao district,2019,3,125933,1695964
uttar-pradesh,prayagraj district,2019,3,667277,12165883
uttar-pradesh,sonbhadra district,2019,3,131881,2139255
uttar-pradesh,ghazipur district,2019,3,236041,3065015
uttar-pradesh,farrukhabad district,2019,3,97522,1293796
uttar-pradesh,kannauj district,2019,3,83346,955283
uttar-pradesh,azamgarh district,2019,3,261840,3189197
uttar-pradesh,ayodhya district,2019,3,173259,2331698
uttar-pradesh,deoria district,2019,3,223155,3210571
uttar-pradesh,ghaziabad district,2019,3,1088568,24220432
uttar-pradesh,amethi district,2019,4,119989,1875981
uttar-pradesh,siddharthnagar district,2019,4,114847,2067454
uttar-pradesh,auraiya district,2019,4,93568,1473547
uttar-pradesh,sambhal district,2019,4,91975,1138121
uttar-pradesh,kanpur nagar district,2019,4,718251,12118926
uttar-pradesh,aligarh district,2019,4,341948,5432058
uttar-pradesh,mahoba district,2019,4,48561,682263
uttar-pradesh,lucknow district,2019,4,1221681,23929164
uttar-pradesh,sant kabeer nagar district,2019,4,92544,1546025
uttar-pradesh,hathras district,2019,4,110768,1669269
uttar-pradesh,budaun district,2019,4,120524,1573864
uttar-pradesh,moradabad district,2019,4,224285,3295770
uttar-pradesh,kushinagar district,2019,4,259562,4902506
uttar-pradesh,baghpat district,2019,4,121201,2054257
uttar-pradesh,shahjahanpur district,2019,4,148797,1931338
uttar-pradesh,muzaffarnagar district,2019,4,220338,3035679
uttar-pradesh,ambedkar nagar district,2019,4,152821,2397553
uttar-pradesh,bahraich district,2019,4,102918,1480418
uttar-pradesh,jalaun district,2019,4,116051,1660032
uttar-pradesh,rampur district,2019,4,115637,1650786
uttar-pradesh,ballia district,2019,4,248506,4021687
uttar-pradesh,shravasti district,2019,4,25490,386148
uttar-pradesh,kasganj district,2019,4,73208,1007616
uttar-pradesh,varanasi district,2019,4,706509,14259001
uttar-pradesh,gautam buddha nagar district,2019,4,1537791,49427785
uttar-pradesh,basti district,2019,4,160858,2738402
uttar-pradesh,shamli district,2019,4,91706,1340147
uttar-pradesh,maharajganj district,2019,4,167678,2591252
uttar-pradesh,etawah district,2019,4,121909,1971673
uttar-pradesh,etah district,2019,4,100034,1406566
uttar-pradesh,banda district,2019,4,75355,1065358
uttar-pradesh,bijnor district,2019,4,215311,2961546
uttar-pradesh,hardoi district,2019,4,145034,1923457
uttar-pradesh,balrampur district,2019,4,68993,1097032
uttar-pradesh,amroha district,2019,4,115341,1652691
uttar-pradesh,pilibhit district,2019,4,112045,1467544
uttar-pradesh,mainpuri district,2019,4,117848,1597087
uttar-pradesh,kanpur dehat district,2019,4,86285,1397491
uttar-pradesh,jaunpur district,2019,4,331857,5106619
uttar-pradesh,kaushambi district,2019,4,57618,828838
uttar-pradesh,hapur district,2019,4,147702,2681351
uttar-pradesh,hamirpur district,2019,4,64136,910972
uttar-pradesh,meerut district,2019,4,455353,7640227
uttar-pradesh,mathura district,2019,4,306611,5241778
uttar-pradesh,chitrakoot district,2019,4,43677,667112
uttar-pradesh,lalitpur district,2019,4,75748,1185717
uttar-pradesh,mau district,2019,4,148820,2155682
uttar-pradesh,mirzapur district,2019,4,164373,2442525
uttar-pradesh,bulandshahr district,2019,4,262361,4318129
uttar-pradesh,gonda district,2019,4,150012,2511266
uttar-pradesh,jhansi district,2019,4,252380,4653031
uttar-pradesh,chandauli district,2019,4,154068,2538230
uttar-pradesh,bhadohi district,2019,4,116323,1716318
uttar-pradesh,pratapgarh district,2019,4,182182,2655080
uttar-pradesh,saharanpur district,2019,4,290730,4961771
uttar-pradesh,bara banki district,2019,4,142882,2306594
